serial_number,website_name,url,title,date,content
78,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-records-most-polluted-november-in-7-years-with-22-days-in-very-poor-air-quality-2642947-2024-12-01?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"With 22 'very poor' days, Delhi sees most polluted November in 7 years","UPDATED: Dec 1, 2024 01:42 IST",Listen to Story
79,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-news-air-quality-index-aqi-stubble-burning-vehicle-emission-wind-speed-imd-2642871-2024-11-30?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Why is Delhi's air quality still 'very poor' despite reduced stubble burning?,"UPDATED: Nov 30, 2024 23:21 IST",Listen to Story
80,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-coldest-morning-air-quality-very-poor-air-pollution-weather-forecast-2642254-2024-11-29?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"At 9.5°C, Delhi records coldest morning this season, air quality 'very poor'","UPDATED: Nov 29, 2024 15:10 IST",Listen to Story
81,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-aqi-amid-severe-pollution-this-delhi-home-maintains-aqi-of-10-15-with-15000-plants-2642025-2024-11-29?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,This Delhi home has AQI of 15. Here's how it was achieved,"UPDATED: Nov 29, 2024 12:11 IST",Listen to Story
82,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-aqi-caqm-meeting-ncr-stubble-burning-punjab-farm-fires-2641738-2024-11-28?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air quality panel unveils tougher measures to combat air pollution in Delhi-NCR,"UPDATED: Nov 28, 2024 22:04 IST",Listen to Story
83,INDIA TODAY,https://www.indiatoday.in/so-sorry/video/so-sorry-pradushan-raj-in-delhi-2641893-2024-11-28?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,So Sorry: Pradushan raj in Delhi,,"This episode of So Sorry is a funny take on air pollution in Delhi and how the government has failed to deal with this perennial issue. 
Read More"
84,INDIA TODAY,https://www.indiatoday.in/india/law-news/story/delhi-pollution-crisis-supreme-court-india-today-report-exposing-stubble-burning-eyewash-punjab-2641794-2024-11-28?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Supreme Court takes note of India Today report exposing stubble-burning eyewash,"UPDATED: Nov 28, 2024 18:21 IST",Listen to Story
85,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-records-season-coldest-morning-minimum-temperature-101-degrees-celsius-2641460-2024-11-28?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi records season's coldest morning with minimum temperature at 10.1 degrees,"UPDATED: Nov 28, 2024 11:46 IST",Listen to Story
86,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-cleanest-day-of-november-aqi-303-air-quality-still-very-poor-2641209-2024-11-27?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Cleanest day of November in Delhi with AQI of 303, air quality still 'very poor'","UPDATED: Nov 27, 2024 19:33 IST",Listen to Story
87,INDIA TODAY,https://www.indiatoday.in/india-today-insight/story/breathless-in-india-polluted-air-isnt-delhis-problem-alone-anymore-2641062-2024-11-27?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Breathless in India: Polluted air isn't Delhi's problem alone anymore,"UPDATED: Nov 27, 2024 17:45 IST",Listen to Story
88,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-pollution-air-quality-aqi-level-smog-health-emergency-politics-severe-swast-2640142-2024-11-27?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Millions breathe poison, but why public health isn't political priority in India","UPDATED: Nov 27, 2024 17:34 IST",Listen to Story
89,INDIA TODAY,https://www.indiatoday.in/india/story/stubble-burning-why-subsidised-parali-tiller-machines-have-no-takers-2640677-2024-11-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Stubble burning: Why subsidised parali-tiller machines have no takers,"UPDATED: Nov 27, 2024 07:39 IST",Listen to Story
90,INDIA TODAY,https://www.indiatoday.in/india/story/smokescreen-or-reality-the-truth-about-stubble-burning-in-punjab-2640663-2024-11-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Smokescreen or reality? The truth about stubble burning in Punjab,"UPDATED: Nov 27, 2024 04:54 IST",Listen to Story
91,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-pollution-aqi-school-online-physical-classes-caqm-supreme-court-2639992-2024-11-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air quality control panel allows Delhi-NCR schools to hold classes in hybrid mode,"UPDATED: Nov 26, 2024 12:42 IST",Listen to Story
92,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-news-air-quality-index-grap-curbs-schools-hybrid-temperature-2640105-2024-11-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air close to severe again, schools go hybrid, anti-pollution curbs continue","UPDATED: Nov 26, 2024 12:40 IST",Listen to Story
93,INDIA TODAY,https://www.indiatoday.in/india/video/air-quality-in-delhi-worsens-hybrid-classes-resume-ytvd-2640179-2024-11-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi faces severe air quality, schools shift to hybrid learning",,"Delhi's air quality has deteriorated to a very severe level, surpassing the 400 AQI mark. In response, educational regulators have implemented hybrid learning methods for schools up to the 12th standard, as well as colleges. This change follows a directive from the Supreme Court for air quality management, urging educational institutions to adapt to hybrid teaching to address the ongoing pollution crisis.
Read More"
94,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-aqi-pollution-today-smog-severe-very-poor-level-picnics-air-purifier-ncr-respiratory-ailments-november-2637593-2024-11-26?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,How Delhi's picnic-time November turned into its dystopian dread,"UPDATED: Nov 26, 2024 09:42 IST",Listen to Story
95,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/delhi-schools-ready-for-reopening-amid-pollution-concerns-parents-divided-2639961-2024-11-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi schools ready for reopening amid pollution concerns, parents divided","UPDATED: Nov 25, 2024 21:09 IST",Listen to Story
96,INDIA TODAY,https://www.indiatoday.in/newsmo/video/could-slow-living-be-the-solution-as-delhi-faces-an-air-crisis-2639897-2024-11-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Could slow living be the solution as Delhi faces an air crisis?,,"As the air pollution crisis makes its annual return to Delhi-NCR, many are considering escaping to rural areas and adopting a 'slow living' lifestyle. The concept, which has gained traction on the internet, was originally embraced as a way to escape the stresses of city life, improve mental health, and break free from the toxic 9-to-5 routine. Watch to know about it. 
Read More"
97,INDIA TODAY,https://www.indiatoday.in/india/video/delhi-air-pollution-aqi-grap-4-curbs-to-stay-tighter-border-checks-supreme-court-2639775-2024-11-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Supreme Court calls for tighter border checks in Delhi amid pollution curbs,,"The Supreme Court on Monday criticized the Delhi Police for failing to set up checkpoints at city borders to enforce pollution measures, calling it a ""serious lapse.""

Read More"
98,INDIA TODAY,https://www.indiatoday.in/india/law-news/story/delhi-air-pollution-aqi-grap-4-curbs-serious-lapses-supreme-court-delhi-police-no-checkpoints-borders-trucks-2639709-2024-11-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"GRAP-IV pollution curbs to stay in Delhi, tighter border checks needed: Supreme Court","UPDATED: Nov 25, 2024 16:42 IST",Listen to Story
99,INDIA TODAY,https://www.indiatoday.in/health/story/how-poor-air-quality-doubles-the-risk-of-severe-skin-disease-2639696-2024-11-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,How poor air quality doubles the risk of severe skin disease,"UPDATED: Nov 25, 2024 15:01 IST",Listen to Story
100,INDIA TODAY,https://www.indiatoday.in/trending-news/story/nikhil-kamath-says-link-property-rates-with-water-air-quality-tackle-rising-pollution-levels-2639644-2024-11-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Nithin Kamath suggests solution for rising pollution levels in Indian cities. See post,"UPDATED: Nov 25, 2024 13:38 IST",Listen to Story
101,INDIA TODAY,https://www.indiatoday.in/india/story/parliament-winter-session-live-blog-india-bloc-bjp-rahul-gandhi-mallikarjun-kharge-om-birla-waqf-bill-manipur-adani-bribery-2639477-2024-11-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Parliament Winter Session Live: Both Houses of Parliament adjourned till November 27 amid ruckus over Adani issue,,"Leaders of various opposition parties of the INDIA bloc have written to Lok Sabha Speaker Om Birla, urging him to allow leaders of the opposition in both Houses to speak during the Constitution Day celebration function. Both Houses of Parliament were adjourned till November 27 on the first day of the winter session."
102,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-air-quality-index-flights-review-supreme-court-grap-4-anti-pollution-curbs-2639474-2024-11-25?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality improves, Supreme Court order on anti-pollution curbs today","UPDATED: Nov 25, 2024 09:46 IST",Listen to Story
103,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-quality-aqi-weather-smog-2639375-2024-11-24?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality improves to 'very poor' for first time since November 2,"UPDATED: Nov 24, 2024 20:34 IST",Listen to Story
104,INDIA TODAY,https://www.indiatoday.in/india/video/delhis-air-quality-improves-slightly-from-severe-to-very-poor-2639219-2024-11-24?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality sees slight improvement from severe to very poor,,"Delhi was covered in a layer of smog on Sunday morning, with air quality marked as very poor. This showed a slight improvement from the severe levels recorded on Saturday evening. 
Read More"
105,INDIA TODAY,https://www.indiatoday.in/india/video/watch-taj-mahal-emerges-in-winter-fog-like-a-scene-out-of-movie-looks-ethereal-2639116-2024-11-24?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Watch: Taj Mahal emerges in winter fog like a scene out of movie, looks ethereal",,"The Taj Mahal, shrouded in a veil of fog, appears ethereal, its white marble shimmering softly against the muted morning light. According to the Central Pollution Control Board, the air quality in the area remains in the 'Moderate' category.  
Read More"
106,INDIA TODAY,https://www.indiatoday.in/india/story/karnatakas-chamarajanagar-and-bagalkot-breathe-cleanest-air-in-india-today-2639099-2024-11-24?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,These 2 Karnataka cities breathe cleanest air in India today. Check top 10 list,"UPDATED: Nov 24, 2024 08:48 IST",Listen to Story
107,INDIA TODAY,https://www.indiatoday.in/india/story/india-air-pollution-most-polluted-cities-delhi-mumbai-aizawl-thiruvananthapuram-least-2639084-2024-11-24?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi, Patna most polluted cities in India today; Karnataka's Chamarajanagar least","UPDATED: Nov 24, 2024 08:47 IST",Listen to Story
108,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-global-warming-changing-weather-patterns-commission-for-air-quality-management-2638549-2024-11-23?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi pollution due to global warming, changing climate: Air quality panel","UPDATED: Nov 23, 2024 08:57 IST",Listen to Story
109,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/online-classes-delhi-pollution-slum-children-education-digital-divide-2638045-2024-11-22?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Online classes due to Delhi pollution leave slum children behind,"UPDATED: Nov 22, 2024 20:44 IST",Listen to Story
110,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-today-aqi-drops-severe-category-grap-4-pollution-ncr-2637931-2024-11-22?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi air quality slips to 'severe' category again after slight improvement,"UPDATED: Nov 22, 2024 18:49 IST",Listen to Story
111,INDIA TODAY,https://www.indiatoday.in/india/story/rahul-gandhi-delhi-air-pollution-national-emergency-calls-for-discussion-parliament-session-2637858-2024-11-22?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Rahul Gandhi calls air pollution a 'national emergency', says MPs must act","UPDATED: Nov 22, 2024 17:23 IST",Listen to Story
112,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/supreme-court-directs-delhi-police-to-monitor-entry-points-2637755-2024-11-22?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Supreme Court directs Delhi police to monitor entry points,,"The Supreme Court on Friday instructed the Delhi Police to establish check posts at all 113 entry points, following an India Today report highlighting how polluting diesel trucks and buses continued to operate despite a ban. The court criticized the Delhi government for stating that monitoring was primarily carried out at just 13 major entry points to enforce compliance with the GRAP (Graded Response Action Plan) IV guidelines.
  Read More"
